time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,sun zenith,sun azimuth
2007-06-05 11:00:00+00:00,42.6,6.93,1001.0,840.05,206.0,378.7,6.95,336.0,99281.0,16.864543628454086,268.3591409408493
2007-06-05 12:00:00+00:00,42.48,7.33,878.0,818.37,188.0,378.93,7.31,336.0,99254.0,30.54616842652883,273.90525104869675
2007-06-05 13:00:00+00:00,42.36,7.72,693.0,743.03,178.0,379.17,7.67,335.0,99228.0,44.15668194608363,278.1710083013352
2007-06-05 14:00:00+00:00,42.24,8.12,475.0,643.61,149.0,379.4,8.03,335.0,99202.0,57.62565737886732,282.3400238005659
2007-06-05 15:00:00+00:00,40.86,9.16,242.0,466.1,104.0,378.4,7.24,336.0,99228.0,70.87329957862218,286.8281953499227
2007-06-05 16:00:00+00:00,39.47,10.21,37.0,157.64,25.0,377.4,6.45,337.0,99254.0,83.78684748459233,291.9594643478434
2007-06-05 17:00:00+00:00,38.09,11.25,0.0,-0.0,0.0,376.4,5.66,339.0,99281.0,96.19373270343864,298.1158381128738
2007-06-05 18:00:00+00:00,36.74,11.97,0.0,-0.0,0.0,374.2,5.58,343.0,99320.0,107.81659513212684,305.8210483782542
2007-06-05 19:00:00+00:00,35.38,12.7,0.0,-0.0,0.0,372.0,5.51,347.0,99360.0,118.19794125834302,315.7941055022332
2007-06-05 20:00:00+00:00,34.03,13.42,0.0,-0.0,0.0,369.8,5.43,352.0,99399.0,126.59747480510556,328.86051818518933
2007-06-05 21:00:00+00:00,32.91,13.83,0.0,-0.0,0.0,367.08,5.22,356.0,99376.0,131.95593841941863,345.3901053698347
2007-06-05 22:00:00+00:00,31.78,14.24,0.0,-0.0,0.0,364.37,5.0,1.0,99353.0,133.2119567234384,4.152605479650447
2007-06-05 23:00:00+00:00,30.66,14.65,0.0,-0.0,0.0,361.65,4.79,6.0,99330.0,130.05425198838952,22.224861645124236
2007-06-06 00:00:00+00:00,29.88,15.07,0.0,-0.0,0.0,359.35,4.76,7.0,99340.0,123.21665738279364,37.26148701424961
2007-06-06 01:00:00+00:00,29.11,15.49,0.0,-0.0,0.0,357.05,4.74,8.0,99350.0,113.83482541867588,48.87288268050321
2007-06-06 02:00:00+00:00,28.33,15.91,0.0,-0.0,0.0,354.75,4.72,9.0,99360.0,102.8375437646886,57.74526878142581
2007-06-06 03:00:00+00:00,30.53,14.12,0.0,0.0,0.0,355.9,4.61,10.0,99376.0,90.82837721232607,64.68789175952872
2007-06-06 04:00:00+00:00,32.72,12.33,158.0,240.53,101.0,357.05,4.51,10.0,99393.0,78.17415825353903,70.33073129114513
2007-06-06 05:00:00+00:00,34.91,10.54,385.0,471.95,172.0,358.2,4.4,11.0,99409.0,65.09900069130337,75.12441385963098
2007-06-06 06:00:00+00:00,37.14,9.68,602.0,590.13,221.0,364.85,4.97,7.0,99360.0,51.74497054375201,79.40987140063112
2007-06-06 07:00:00+00:00,39.37,8.81,792.0,671.92,250.0,371.5,5.54,3.0,99310.0,38.20748851643479,83.51394195745326
2007-06-06 08:00:00+00:00,41.6,7.95,938.0,734.24,260.0,378.15,6.11,360.0,99261.0,24.557803885043924,87.98904662943278
2007-06-06 09:00:00+00:00,42.52,7.82,1020.0,766.23,263.0,381.37,6.95,357.0,99182.0,10.877407389502608,95.40160771997449
2007-06-06 10:00:00+00:00,43.44,7.68,1040.0,797.27,246.0,384.58,7.79,354.0,99103.0,3.3276655234616186,244.5214997745428
2007-06-06 11:00:00+00:00,44.35,7.55,986.0,796.46,232.0,387.8,8.63,352.0,99024.0,16.807693237050813,268.70425440133
2007-06-06 12:00:00+00:00,43.9,7.77,870.0,789.4,204.0,386.92,8.59,347.0,99004.0,30.488022294368328,274.1000789727623
2007-06-06 13:00:00+00:00,43.45,8.0,683.0,704.73,194.0,386.03,8.54,342.0,98984.0,44.094456807730516,278.3090881430728
2007-06-06 14:00:00+00:00,43.0,8.22,459.0,567.46,171.0,385.15,8.5,336.0,98965.0,57.558265583408634,282.4493422886643
2007-06-06 15:00:00+00:00,41.61,9.48,229.0,380.09,116.0,384.58,8.18,335.0,99024.0,70.79993448395825,286.920625361303
2007-06-06 16:00:00+00:00,40.22,10.74,36.0,129.0,26.0,384.02,7.86,333.0,99083.0,83.70669790804243,292.0407372016984
2007-06-06 17:00:00+00:00,38.83,12.0,0.0,-0.0,0.0,383.45,7.54,332.0,99142.0,96.10593375807183,298.1882832468115
2007-06-06 18:00:00+00:00,37.41,13.85,0.0,-0.0,0.0,382.72,7.66,334.0,99198.0,107.72037278072321,305.8839135990225
2007-06-06 19:00:00+00:00,36.0,15.69,0.0,-0.0,0.0,381.98,7.77,337.0,99254.0,118.09316635813059,315.8423698639458
2007-06-06 20:00:00+00:00,34.58,17.54,0.0,-0.0,0.0,381.25,7.88,340.0,99310.0,126.48607889508048,328.8829980076291
2007-06-06 21:00:00+00:00,33.29,19.42,0.0,-0.0,0.0,378.32,7.57,341.0,99307.0,131.84420276722568,345.3712520402234
2007-06-06 22:00:00+00:00,32.0,21.31,0.0,-0.0,0.0,375.38,7.26,343.0,99304.0,133.11075007090932,4.085643968516592
2007-06-06 23:00:00+00:00,30.72,23.19,0.0,-0.0,0.0,372.45,6.95,344.0,99300.0,129.97315626550625,22.12373422740484
2007-06-07 00:00:00+00:00,29.4,24.64,0.0,-0.0,0.0,367.47,6.81,343.0,99330.0,123.15830789914895,37.147388224891415
2007-06-07 01:00:00+00:00,28.08,26.09,0.0,-0.0,0.0,362.48,6.67,341.0,99360.0,113.79667899980127,48.75816350909497
2007-06-07 02:00:00+00:00,26.76,27.54,0.0,-0.0,0.0,357.5,6.52,340.0,99389.0,102.81573426266829,57.63319450731166
2007-06-07 03:00:00+00:00,27.95,26.02,0.0,0.0,0.0,357.58,6.89,340.0,99429.0,90.81950957633735,64.57703705126983
2007-06-07 04:00:00+00:00,29.14,24.49,117.0,75.97,99.0,357.67,7.25,340.0,99468.0,78.17563950871008,70.2173732294026
2007-06-07 05:00:00+00:00,30.32,22.97,337.0,292.59,205.0,357.75,7.61,339.0,99508.0,65.10890206507266,75.0028320654547
2007-06-07 06:00:00+00:00,32.19,19.64,555.0,444.69,268.0,363.15,7.71,337.0,99475.0,51.76180061649876,79.27082216450742
2007-06-07 07:00:00+00:00,34.05,16.32,770.0,610.11,278.0,368.55,7.81,335.0,99442.0,38.2299185608086,83.33945106854492
2007-06-07 08:00:00+00:00,35.91,12.99,923.0,694.3,282.0,373.95,7.9,332.0,99409.0,24.584074912260277,87.73210984217258
2007-06-07 09:00:00+00:00,36.85,11.46,1031.0,794.62,246.0,375.8,7.9,329.0,99340.0,10.901621599809104,94.83477645481577
2007-06-07 10:00:00+00:00,37.79,9.92,1046.0,811.24,238.0,377.65,7.89,326.0,99271.0,3.2452870245945036,245.78132002686382
2007-06-07 11:00:00+00:00,38.72,8.39,991.0,810.98,223.0,379.5,7.89,322.0,99202.0,16.751180220138565,269.02839097206083
2007-06-07 12:00:00+00:00,38.3,8.52,866.0,775.87,211.0,377.02,7.88,321.0,99185.0,30.43004267296937,274.28234445887756
2007-06-07 13:00:00+00:00,37.88,8.64,691.0,729.86,184.0,374.53,7.86,319.0,99169.0,44.03256926118687,278.43783406953617
2007-06-07 14:00:00+00:00,37.45,8.77,475.0,633.21,153.0,372.05,7.85,318.0,99152.0,57.49151723027776,282.5508987186592
2007-06-07 15:00:00+00:00,35.96,10.31,247.0,485.77,102.0,366.05,7.52,321.0,99208.0,70.72761762168793,287.0061119585926
2007-06-07 16:00:00+00:00,34.47,11.86,37.0,139.44,26.0,360.05,7.19,324.0,99264.0,83.62810469426715,292.11546606042043
2007-06-07 17:00:00+00:00,32.98,13.4,0.0,-0.0,0.0,354.05,6.86,328.0,99320.0,96.02032532221607,298.25433077625655
2007-06-07 18:00:00+00:00,31.57,15.7,0.0,-0.0,0.0,348.62,6.8,330.0,99366.0,107.62713373330732,305.94041441436536
2007-06-07 19:00:00+00:00,30.16,18.0,0.0,-0.0,0.0,343.18,6.75,333.0,99412.0,117.99235034927423,315.88441581829557
2007-06-07 20:00:00+00:00,28.75,20.3,0.0,-0.0,0.0,337.75,6.7,336.0,99459.0,126.37975720031855,328.8999599718287
2007-06-07 21:00:00+00:00,27.66,22.73,0.0,-0.0,0.0,333.43,6.54,338.0,99452.0,131.73857068992976,345.3487235280809
2007-06-07 22:00:00+00:00,26.57,25.17,0.0,-0.0,0.0,329.12,6.38,340.0,99445.0,133.01618262880774,4.017933683657361
2007-06-07 23:00:00+00:00,25.49,27.6,0.0,-0.0,0.0,324.8,6.22,343.0,99439.0,129.8985483047225,22.024634036483576
2007-06-08 00:00:00+00:00,24.61,29.57,0.0,-0.0,0.0,323.07,6.1,345.0,99459.0,123.10586041941659,37.03703499510601
2007-06-08 01:00:00+00:00,23.74,31.53,0.0,-0.0,0.0,321.33,5.97,348.0,99478.0,113.76373933325422,48.64803659076489
2007-06-08 02:00:00+00:00,22.86,33.5,0.0,-0.0,0.0,319.6,5.85,350.0,99498.0,102.79848513919703,57.52615664183713
2007-06-08 03:00:00+00:00,24.37,32.23,0.0,0.0,0.0,321.65,6.12,350.0,99547.0,90.81464558642215,64.47158061808358
2007-06-08 04:00:00+00:00,25.88,30.96,181.0,392.71,88.0,323.7,6.4,351.0,99597.0,78.18065508473802,70.1098877004348
2007-06-08 05:00:00+00:00,27.38,29.69,421.0,645.33,130.0,325.75,6.68,351.0,99646.0,65.12194544393105,74.88787949770187
2007-06-08 06:00:00+00:00,29.34,25.08,641.0,734.75,167.0,332.6,6.62,348.0,99603.0,51.78145294729483,79.13970124485007
2007-06-08 07:00:00+00:00,31.29,20.47,838.0,818.71,178.0,339.45,6.57,345.0,99561.0,38.25493855217748,83.1753255981917
2007-06-08 08:00:00+00:00,33.24,15.86,973.0,833.12,204.0,346.3,6.51,342.0,99518.0,24.612873162605666,87.49104594417543
2007-06-08 09:00:00+00:00,34.45,13.75,1047.0,838.2,219.0,349.38,6.53,339.0,99445.0,10.929037950210926,94.30408911018577
2007-06-08 10:00:00+00:00,35.66,11.65,1046.0,811.16,238.0,352.47,6.55,336.0,99373.0,3.1662383612789142,246.98800082303302
2007-06-08 11:00:00+00:00,36.87,9.54,986.0,795.94,232.0,355.55,6.57,333.0,99300.0,16.69496957438173,269.33122803121046
2007-06-08 12:00:00+00:00,36.85,9.38,862.0,762.36,218.0,354.5,6.46,333.0,99281.0,30.372245400678786,274.4519225194947
2007-06-08 13:00:00+00:00,36.83,9.22,681.0,691.67,200.0,353.45,6.36,333.0,99261.0,43.97105846104348,278.55717458131903
2007-06-08 14:00:00+00:00,36.81,9.06,471.0,612.36,159.0,352.4,6.26,333.0,99241.0,57.42546614696359,282.6446472220646
2007-06-08 15:00:00+00:00,35.44,10.32,244.0,460.5,106.0,349.55,6.06,333.0,99284.0,70.6564135350587,287.08462613537927
2007-06-08 16:00:00+00:00,34.06,11.58,37.0,124.65,27.0,346.7,5.86,333.0,99327.0,83.5511406397928,292.18363634408115
2007-06-08 17:00:00+00:00,32.69,12.84,0.0,-0.0,0.0,343.85,5.66,333.0,99370.0,95.9369861953032,298.3139816163764
2007-06-08 18:00:00+00:00,31.39,14.69,0.0,-0.0,0.0,341.47,5.78,336.0,99419.0,107.53695975494765,305.99057106858015
2007-06-08 19:00:00+00:00,30.1,16.55,0.0,-0.0,0.0,339.08,5.9,339.0,99468.0,117.895573004293,315.92028824977126
2007-06-08 20:00:00+00:00,28.8,18.4,0.0,-0.0,0.0,336.7,6.03,343.0,99518.0,126.27857993227244,328.9114748890799
2007-06-08 21:00:00+00:00,27.75,20.81,0.0,-0.0,0.0,334.12,5.92,346.0,99511.0,131.63909507610862,345.3226034466295
2007-06-08 22:00:00+00:00,26.7,23.22,0.0,-0.0,0.0,331.53,5.82,350.0,99505.0,132.92828799883665,3.9495495963635676
2007-06-08 23:00:00+00:00,25.65,25.63,0.0,-0.0,0.0,328.95,5.71,354.0,99498.0,129.83044527237158,21.92762525303857
2007-06-09 00:00:00+00:00,24.8,28.57,0.0,-0.0,0.0,327.88,5.61,357.0,99521.0,123.05931679100908,36.93048997626238
2007-06-09 01:00:00+00:00,23.96,31.5,0.0,-0.0,0.0,326.82,5.51,0.0,99544.0,113.73599289154672,48.54256591729563
2007-06-09 02:00:00+00:00,23.12,34.44,0.0,-0.0,0.0,325.75,5.41,4.0,99567.0,102.78576807368776,57.42421977201229
2007-06-09 03:00:00+00:00,24.88,32.85,0.0,0.0,0.0,328.4,5.43,5.0,99613.0,90.81374306604941,64.37158734824999
2007-06-09 04:00:00+00:00,26.63,31.25,180.0,384.54,89.0,331.05,5.45,6.0,99659.0,78.18914958958275,70.00834081056854
2007-06-09 05:00:00+00:00,28.38,29.66,418.0,634.61,132.0,333.7,5.48,8.0,99706.0,65.1380620725205,74.77962559422912
2007-06-09 06:00:00+00:00,30.58,25.0,641.0,735.09,167.0,340.97,5.25,5.0,99669.0,51.80384384249415,79.016585174542
2007-06-09 07:00:00+00:00,32.78,20.33,830.0,790.46,193.0,348.23,5.02,3.0,99633.0,38.28244519188913,83.0216566653379
2007-06-09 08:00:00+00:00,34.97,15.67,972.0,832.22,204.0,355.5,4.79,1.0,99597.0,24.64406151040842,87.26598246497781
2007-06-09 09:00:00+00:00,36.4,13.36,1052.0,853.45,209.0,358.75,5.06,0.0,99508.0,10.959413681268586,93.80993436497624
2007-06-09 10:00:00+00:00,37.82,11.05,1067.0,870.3,200.0,362.0,5.34,359.0,99419.0,3.0902935881960616,248.13415398518006
2007-06-09 11:00:00+00:00,39.24,8.74,1002.0,840.01,206.0,365.25,5.61,358.0,99330.0,16.639037394969392,269.61245101361544
2007-06-09 12:00:00+00:00,39.4,8.5,867.0,776.08,211.0,363.87,5.71,2.0,99291.0,30.314654835077853,274.60869354683723
2007-06-09 13:00:00+00:00,39.55,8.25,693.0,729.7,185.0,362.48,5.81,6.0,99251.0,43.909970719850634,278.667043040089
2007-06-09 14:00:00+00:00,39.7,8.01,479.0,646.46,149.0,361.1,5.9,9.0,99212.0,57.36017233342919,282.7305466221452
2007-06-09 15:00:00+00:00,38.22,8.93,249.0,488.65,102.0,358.72,5.61,11.0,99258.0,70.58639206329346,287.1561435905526
2007-06-09 16:00:00+00:00,36.74,9.85,42.0,171.73,28.0,356.33,5.31,12.0,99304.0,83.47588295430118,292.2452383251484
2007-06-09 17:00:00+00:00,35.26,10.77,0.0,-0.0,0.0,353.95,5.02,14.0,99350.0,95.85599862188153,298.367241769693
2007-06-09 18:00:00+00:00,33.92,11.63,0.0,-0.0,0.0,352.52,4.9,19.0,99399.0,107.44993495393872,306.0344091428285
2007-06-09 19:00:00+00:00,32.59,12.49,0.0,-0.0,0.0,351.08,4.77,25.0,99449.0,117.80291519233921,315.95003753302524
2007-06-09 20:00:00+00:00,31.25,13.35,0.0,-0.0,0.0,349.65,4.65,30.0,99498.0,126.1826170609941,328.9176191180232
2007-06-09 21:00:00+00:00,30.0,14.71,0.0,-0.0,0.0,346.95,4.34,28.0,99475.0,131.54582718920344,345.292981383564
2007-06-09 22:00:00+00:00,28.75,16.06,0.0,-0.0,0.0,344.25,4.04,26.0,99452.0,132.84709658792485,3.8805735709397595
2007-06-09 23:00:00+00:00,27.51,17.42,0.0,-0.0,0.0,341.55,3.74,24.0,99429.0,129.76885946482275,21.832778808237094
2007-06-10 00:00:00+00:00,26.73,18.33,0.0,-0.0,0.0,337.82,3.77,22.0,99459.0,123.01867271631352,36.827820912881634
2007-06-10 01:00:00+00:00,25.96,19.25,0.0,-0.0,0.0,334.08,3.81,19.0,99488.0,113.7134193344504,48.44181855271597
2007-06-10 02:00:00+00:00,25.19,20.16,0.0,-0.0,0.0,330.35,3.85,16.0,99518.0,102.77754773574276,57.327449828712076
2007-06-10 03:00:00+00:00,27.85,18.21,0.0,0.0,0.0,332.68,4.02,16.0,99554.0,90.81675293346599,64.2771220675038
2007-06-10 04:00:00+00:00,30.51,16.26,182.0,406.04,86.0,335.02,4.2,16.0,99590.0,78.20106103022131,69.91279733803492
2007-06-10 05:00:00+00:00,33.16,14.31,418.0,632.82,133.0,337.35,4.37,16.0,99626.0,65.15717706971552,74.67813707725043
2007-06-10 06:00:00+00:00,35.58,12.35,640.0,733.92,167.0,345.0,4.86,18.0,99577.0,51.82888416599517,78.90154582056118
2007-06-10 07:00:00+00:00,38.0,10.4,829.0,790.76,192.0,352.65,5.36,19.0,99528.0,38.3123307912555,82.87852706568214
2007-06-10 08:00:00+00:00,40.42,8.44,967.0,817.24,213.0,360.3,5.85,21.0,99478.0,24.6775004151647,87.05702819470969
2007-06-10 09:00:00+00:00,41.4,7.51,1046.0,838.33,218.0,363.55,5.68,18.0,99393.0,10.992509515974362,93.35259801670333
2007-06-10 10:00:00+00:00,42.38,6.59,1056.0,840.11,219.0,366.8,5.51,16.0,99307.0,3.017235155968976,249.21224811399924
2007-06-10 11:00:00+00:00,43.36,5.66,991.0,810.2,223.0,370.05,5.34,13.0,99221.0,16.583371672832328,269.87175639823215
2007-06-10 12:00:00+00:00,43.27,5.69,867.0,775.6,211.0,367.05,5.33,13.0,99192.0,30.257304447929684,274.752545346862
2007-06-10 13:00:00+00:00,43.18,5.72,693.0,730.36,184.0,364.05,5.33,12.0,99162.0,43.84935999102699,278.76737921395636
2007-06-10 14:00:00+00:00,43.08,5.75,475.0,623.74,156.0,361.05,5.32,12.0,99132.0,57.29570234201463,282.80856172465036
2007-06-10 15:00:00+00:00,41.13,6.88,249.0,480.19,104.0,361.12,5.06,11.0,99175.0,70.51762862239025,287.2206458839586
2007-06-10 16:00:00+00:00,39.19,8.0,42.0,169.1,28.0,361.18,4.8,9.0,99218.0,83.40241342970648,292.3002682162289
2007-06-10 17:00:00+00:00,37.24,9.13,0.0,-0.0,0.0,361.25,4.54,8.0,99261.0,95.7774483382477,298.41412339263184
2007-06-10 18:00:00+00:00,35.75,10.13,0.0,-0.0,0.0,362.12,4.36,14.0,99291.0,107.36614568574689,306.07196063170716
2007-06-10 19:00:00+00:00,34.26,11.12,0.0,-0.0,0.0,362.98,4.19,19.0,99320.0,117.71445861168438,315.9737206322055
2007-06-10 20:00:00+00:00,32.77,12.12,0.0,-0.0,0.0,363.85,4.01,25.0,99350.0,126.09193784745506,328.91847566547955
2007-06-10 21:00:00+00:00,31.4,13.35,0.0,-0.0,0.0,362.43,3.6,20.0,99320.0,131.45881597767698,345.25995387485966
2007-06-10 22:00:00+00:00,30.02,14.59,0.0,-0.0,0.0,361.02,3.2,16.0,99291.0,132.7726347327054,3.81109500538912
2007-06-10 23:00:00+00:00,28.65,15.82,0.0,-0.0,0.0,359.6,2.79,11.0,99261.0,129.71379734339789,21.740172604418603
2007-06-11 00:00:00+00:00,27.97,16.34,0.0,-0.0,0.0,356.17,3.09,4.0,99277.0,122.98391678970961,36.72910053421509
2007-06-11 01:00:00+00:00,27.29,16.85,0.0,-0.0,0.0,352.73,3.39,356.0,99294.0,113.69599060147888,48.34586431276716
2007-06-11 02:00:00+00:00,26.61,17.37,0.0,-0.0,0.0,349.3,3.7,348.0,99310.0,102.77378095834169,57.23591363258919
2007-06-11 03:00:00+00:00,29.36,15.37,0.0,0.0,0.0,350.93,3.96,351.0,99350.0,90.82361845975844,64.18824899419076
2007-06-11 04:00:00+00:00,32.1,13.37,169.0,317.59,94.0,352.57,4.23,354.0,99389.0,78.21632015822048,69.82332010786621
2007-06-11 05:00:00+00:00,34.84,11.37,394.0,519.98,160.0,354.2,4.5,357.0,99429.0,65.17920885923355,74.58347723881752
2007-06-11 06:00:00+00:00,37.37,10.27,616.0,647.4,199.0,362.22,5.17,358.0,99386.0,51.856478858175514,78.79464955024054
2007-06-11 07:00:00+00:00,39.89,9.18,811.0,736.44,218.0,370.23,5.85,359.0,99343.0,38.34448288700492,82.74601027526114
2007-06-11 08:00:00+00:00,42.41,8.08,956.0,789.26,228.0,378.25,6.52,0.0,99300.0,24.713047674633415,86.86427208706857
2007-06-11 09:00:00+00:00,43.04,7.48,1040.0,823.22,227.0,381.75,6.49,355.0,99228.0,11.028089943639586,92.93226620971967
2007-06-11 10:00:00+00:00,43.67,6.87,1051.0,824.98,229.0,385.25,6.46,350.0,99156.0,2.9468578196502335,250.21463002756377
2007-06-11 11:00:00+00:00,44.29,6.27,997.0,824.71,215.0,388.75,6.43,344.0,99083.0,16.527972810341424,270.10885392864697
2007-06-11 12:00:00+00:00,43.8,6.85,872.0,790.49,203.0,386.53,6.75,340.0,99086.0,30.20023714074774,274.8833746509335
2007-06-11 13:00:00+00:00,43.31,7.42,698.0,743.92,179.0,384.32,7.07,336.0,99090.0,43.78928807899857,278.85813038751417
2007-06-11 14:00:00+00:00,42.82,8.0,479.0,636.26,153.0,382.1,7.39,333.0,99093.0,57.23212940672118,282.87866420911746
2007-06-11 15:00:00+00:00,41.22,9.62,241.0,422.35,113.0,380.77,7.36,334.0,99152.0,70.45020425504941,287.2781211966068
2007-06-11 16:00:00+00:00,39.62,11.24,42.0,154.71,29.0,379.43,7.32,335.0,99212.0,83.33081841610196,292.3487288487057
2007-06-11 17:00:00+00:00,38.02,12.86,0.0,-0.0,0.0,378.1,7.28,335.0,99271.0,95.7014244713691,298.45464541898116
2007-06-11 18:00:00+00:00,36.38,14.05,0.0,-0.0,0.0,376.2,7.19,338.0,99327.0,107.28568037230636,306.1032645253686
2007-06-11 19:00:00+00:00,34.75,15.24,0.0,-0.0,0.0,374.3,7.1,340.0,99383.0,117.63028552966435,315.99140164834057
2007-06-11 20:00:00+00:00,33.11,16.43,0.0,-0.0,0.0,372.4,7.01,342.0,99439.0,126.0066104992723,328.9141346836163
2007-06-11 21:00:00+00:00,31.73,17.45,0.0,-0.0,0.0,367.25,6.75,343.0,99426.0,131.37810765313458,345.22362480087713
2007-06-11 22:00:00+00:00,30.35,18.48,0.0,-0.0,0.0,362.1,6.49,343.0,99412.0,132.70492422811552,3.7412110248031922
2007-06-11 23:00:00+00:00,28.97,19.5,0.0,-0.0,0.0,356.95,6.23,344.0,99399.0,129.6652590671032,21.649891494723136
2007-06-12 00:00:00+00:00,27.97,21.12,0.0,-0.0,0.0,353.28,6.16,345.0,99416.0,122.95503007726606,36.634406385387365
2007-06-12 01:00:00+00:00,26.97,22.74,0.0,-0.0,0.0,349.62,6.08,345.0,99432.0,113.68367056214596,48.25477550917526
2007-06-12 02:00:00+00:00,25.97,24.36,0.0,-0.0,0.0,345.95,6.0,346.0,99449.0,102.77441646239501,57.149678596027
2007-06-12 03:00:00+00:00,27.51,23.67,0.0,0.0,0.0,346.18,6.36,347.0,99485.0,90.83427507077627,64.10503141846317
2007-06-12 04:00:00+00:00,29.05,22.98,164.0,284.1,97.0,346.42,6.73,348.0,99521.0,78.23485034270364,69.73996965987021
2007-06-12 05:00:00+00:00,30.59,22.29,402.0,558.24,151.0,346.65,7.09,349.0,99557.0,65.20406911402766,74.49570560049511
2007-06-12 06:00:00+00:00,32.46,19.74,622.0,671.1,190.0,353.1,7.23,345.0,99521.0,51.886526951233954,78.69595689029194
2007-06-12 07:00:00+00:00,34.33,17.19,815.0,749.18,212.0,359.55,7.37,341.0,99485.0,38.37878433599847,82.62417014919714
2007-06-12 08:00:00+00:00,36.19,14.64,940.0,747.18,251.0,366.0,7.5,338.0,99449.0,24.750558639347943,86.68778329199978
2007-06-12 09:00:00+00:00,37.03,13.47,1035.0,808.11,237.0,370.08,7.6,333.0,99370.0,11.065923891699583,92.54903141204443
2007-06-12 10:00:00+00:00,37.87,12.29,1062.0,855.01,210.0,374.17,7.69,329.0,99291.0,2.878972549036206,251.13352964760287
2007-06-12 11:00:00+00:00,38.71,11.12,1002.0,839.22,206.0,378.25,7.78,325.0,99212.0,16.47285378295345,270.32346697850335
2007-06-12 12:00:00+00:00,38.47,11.02,877.0,804.18,196.0,376.77,7.6,323.0,99202.0,30.143505216632335,275.0010874788311
2007-06-12 13:00:00+00:00,38.23,10.91,698.0,743.14,179.0,375.28,7.42,321.0,99192.0,43.72982453518281,278.93925158121345
2007-06-12 14:00:00+00:00,37.98,10.81,485.0,658.5,147.0,373.8,7.24,319.0,99182.0,57.16953329037352,282.9408327442866
2007-06-12 15:00:00+00:00,36.55,12.07,254.0,499.76,102.0,368.37,6.58,323.0,99231.0,70.38420544832839,287.3285643649043
2007-06-12 16:00:00+00:00,35.11,13.32,45.0,187.75,29.0,362.93,5.92,327.0,99281.0,83.26118862172208,292.39062963120574
2007-06-12 17:00:00+00:00,33.68,14.58,0.0,-0.0,0.0,357.5,5.26,331.0,99330.0,95.62801933780393,298.48883343851367
2007-06-12 18:00:00+00:00,32.26,15.54,0.0,-0.0,0.0,352.63,5.22,332.0,99379.0,107.20862932269873,306.12836659925017
2007-06-12 19:00:00+00:00,30.84,16.51,0.0,-0.0,0.0,347.77,5.19,333.0,99429.0,117.55047865267181,316.00315151293483
2007-06-12 20:00:00+00:00,29.42,17.47,0.0,-0.0,0.0,342.9,5.16,334.0,99478.0,125.92670212761936,328.90469308825743
2007-06-12 21:00:00+00:00,28.17,18.2,0.0,-0.0,0.0,338.63,4.97,334.0,99462.0,131.3037457601104,345.1841049718195
2007-06-12 22:00:00+00:00,26.91,18.93,0.0,-0.0,0.0,334.37,4.77,334.0,99445.0,132.64398252091092,3.671026101193547
2007-06-12 23:00:00+00:00,25.66,19.66,0.0,-0.0,0.0,330.1,4.58,334.0,99429.0,129.62323879590892,21.562026996843997
2007-06-13 00:00:00+00:00,24.65,20.53,0.0,-0.0,0.0,327.68,4.39,335.0,99445.0,122.93198650387393,36.543820650193425
2007-06-13 01:00:00+00:00,23.65,21.39,0.0,-0.0,0.0,325.27,4.19,336.0,99462.0,113.67641546460332,48.168626862616065
2007-06-13 02:00:00+00:00,22.65,22.26,0.0,-0.0,0.0,322.85,4.0,338.0,99478.0,102.77939535879955,57.06881270454278
2007-06-13 03:00:00+00:00,24.68,20.52,0.0,0.0,0.0,323.68,4.31,339.0,99518.0,90.84865089179021,64.02753174930149
2007-06-13 04:00:00+00:00,26.71,18.77,190.0,471.43,79.0,324.52,4.63,340.0,99557.0,78.25656815809197,69.66280436533935
2007-06-13 05:00:00+00:00,28.73,17.03,426.0,687.9,117.0,325.35,4.94,342.0,99597.0,65.23166338271827,74.414878123324
2007-06-13 06:00:00+00:00,30.59,15.24,645.0,758.6,157.0,331.17,5.35,339.0,99574.0,51.918922236691074,78.60552288436264
2007-06-13 07:00:00+00:00,32.45,13.46,835.0,817.89,177.0,336.98,5.77,336.0,99551.0,38.41511403574154,82.5130615746076
2007-06-13 08:00:00+00:00,34.31,11.67,975.0,846.1,195.0,342.8,6.18,333.0,99528.0,24.789887016887818,86.52761269563217
2007-06-13 09:00:00+00:00,35.2,10.78,1050.0,852.76,208.0,345.1,6.39,331.0,99452.0,11.105785904789457,92.20290183412368
2007-06-13 10:00:00+00:00,36.08,9.88,1062.0,854.94,210.0,347.4,6.59,328.0,99376.0,2.8134102684557263,251.96104407844564
2007-06-13 11:00:00+00:00,36.96,8.99,997.0,824.2,215.0,349.7,6.8,326.0,99300.0,16.41803982238858,270.51533052649165
2007-06-13 12:00:00+00:00,36.88,9.01,878.0,803.69,197.0,348.43,6.74,327.0,99291.0,30.087169900443797,275.105598063797
2007-06-13 13:00:00+00:00,36.8,9.03,699.0,743.81,179.0,347.17,6.67,329.0,99281.0,43.67104613632096,279.0107046778717
2007-06-13 14:00:00+00:00,36.71,9.05,486.0,659.29,147.0,345.9,6.61,330.0,99271.0,57.10799976014302,282.9950521706345
2007-06-13 15:00:00+00:00,35.36,10.19,255.0,501.31,102.0,343.97,6.05,331.0,99317.0,70.31972363140561,287.3719760539003
